country_id,country_name,iso3c,year,Gini,density_psqkm,urbanization_perc,ES_pcap,energy_service,GDP_PPP_pcap,GDP_PPP,lag_GDP_PPP_pcap,lag_ES_pcap,lag_energy_service,lag_Gini,lag_density,lag_urbanization
8,Canada,CAN,1967,NA,2.27670460058959,74.155,4159.643501744385,84890212565.77408,19625.361059713738,400515349774.68896,19376.662174069545,3990.603347380606,80032477946.99632,NA,2.23610493007153,73.642
8,Canada,CAN,1968,NA,2.31373506930386,74.662,4407.044748022735,91366536612.3074,20286.286425018603,420573839694.0043,19625.361059713738,4159.643501744385,84890212565.77408,NA,2.27670460058959,74.155
8,Canada,CAN,1969,NA,2.34541173531246,75.161,4547.892225914035,95660089932.39615,21008.134143042345,441883822572.637,20286.286425018603,4407.044748022735,91366536612.3074,NA,2.31373506930386,74.662
8,Canada,CAN,1970,NA,2.37842685199747,75.654,4744.935765396974,101705691023.4549,21217.166103033273,454780980557.2545,21008.134143042345,4547.892225914035,95660089932.39615,NA,2.34541173531246,75.161
8,Canada,CAN,1971,37.2,2.44959138216224,76.09,4842.333733655774,105992288706.86224,21611.954658715204,473057138087.16943,21217.166103033273,4744.935765396974,101705691023.4549,NA,2.37842685199747,75.654
8,Canada,CAN,1972,NA,2.47819306927932,75.971,5134.845549250216,114107672596.30469,22462.564726307053,499168077574.79987,21611.954658715204,4842.333733655774,105992288706.86224,37.2,2.44959138216224,76.09
8,Canada,CAN,1973,34.9,2.50867784496057,75.851,5555.039119251432,124999651357.53018,23675.881512581323,532755372396.6688,22462.564726307053,5134.845549250216,114107672596.30469,NA,2.47819306927932,75.971
8,Canada,CAN,1974,NA,2.54394512798377,75.731,5757.0865336197985,131333145066.31737,24137.895562773105,550644101148.8632,23675.881512581323,5555.039119251432,124999651357.53018,34.9,2.50867784496057,75.851
8,Canada,CAN,1975,34.1,2.5813443398594,75.611,5977.441212697343,138295586212.15073,24167.852823298253,559153533218.7374,24137.895562773105,5757.0865336197985,131333145066.31737,NA,2.54394512798377,75.731
8,Canada,CAN,1976,NA,2.61553428162564,75.503,6142.300886077709,143988520664.8851,25257.259929388758,592083579220.9932,24167.852823298253,5977.441212697343,138295586212.15073,34.1,2.5813443398594,75.611
8,Canada,CAN,1977,33.7,2.64632255099776,75.543,6181.515580927144,146596548999.24332,25848.785975217517,613011933752.7542,25257.259929388758,6142.300886077709,143988520664.8851,NA,2.61553428162564,75.503
8,Canada,CAN,1978,NA,2.67279710537734,75.583,6325.90699916,151585745226.74783,26537.648657816622,635913434847.3514,25848.785975217517,6181.515580927144,146596548999.24332,33.7,2.64632255099776,75.543
8,Canada,CAN,1979,33.5,2.69938107809971,75.623,6618.634047631564,160297518710.2101,27234.77506590966,659602394433.3716,26537.648657816622,6325.90699916,151585745226.74783,NA,2.67279710537734,75.583
8,Canada,CAN,1980,NA,2.73441758991879,75.663,6674.684461616605,163606591590.41782,27495.77136857736,673962861110.7119,27234.77506590966,6618.634047631564,160297518710.2101,33.5,2.69938107809971,75.623
8,Canada,CAN,1981,33,2.76835266836873,75.712,6475.612233437242,160697410641.76675,28092.81837910658,697145383079.1849,27495.77136857736,6674.684461616605,163606591590.41782,NA,2.73441758991879,75.663
8,Canada,CAN,1982,32.9,2.80148233412413,75.874,5917.370926625529,148534989868.68195,26887.837861465392,674925532616.7361,28092.81837910658,6475.612233437242,160697410641.76675,33,2.76835266836873,75.712
8,Canada,CAN,1983,NA,2.82931195827603,76.035,5993.001130685226,151986859592.9982,27305.315973062876,692482636736.271,26887.837861465392,5917.370926625529,148534989868.68195,32.9,2.80148233412413,75.874
8,Canada,CAN,1984,33.5,2.85614811741335,76.195,6148.144360303594,157405256097.3918,28646.024258999536,733397675853.7377,27305.315973062876,5993.001130685226,151986859592.9982,NA,2.82931195827603,76.035
8,Canada,CAN,1985,33.2,2.88236647002595,76.354,6203.994168892017,160335538287.30304,29722.333609192254,768141656592.7762,28646.024258999536,6148.144360303594,157405256097.3918,33.5,2.85614811741335,76.195
8,Canada,CAN,1986,31.7,2.91116122865311,76.502,6443.155477366443,168269905910.94092,30043.496222718375,784618080440.7449,29722.333609192254,6203.994168892017,160335538287.30304,33.2,2.88236647002595,76.354
8,Canada,CAN,1987,31.7,2.94978924978724,76.522,6947.767505942308,183677354878.5192,30887.721684012842,816575254179.2766,30043.496222718375,6443.155477366443,168269905910.94092,31.7,2.91116122865311,76.502
8,Canada,CAN,1988,31.2,2.98828599121753,76.542,7694.307527420984,206323348783.47543,31795.080895421117,852587129095.8945,30887.721684012842,6947.767505942308,183677354878.5192,31.7,2.94978924978724,76.522
8,Canada,CAN,1989,31,3.04238549833307,76.562,8460.369152015344,230497732087.3809,32019.101331038095,872341396417.9391,31795.080895421117,7694.307527420984,206323348783.47543,31.2,2.98828599121753,76.542
8,Canada,CAN,1990,31.4,3.08860186557717,76.582,8217.533708678779,227274010266.57242,31593.138891526225,873777903119.8441,32019.101331038095,8460.369152015344,230497732087.3809,31,3.04238549833307,76.562
8,Canada,CAN,1991,31.9,3.12722531367149,76.62,8018.2063414686545,224636148502.16705,30538.173296608787,855550149185.2872,31593.138891526225,8217.533708678779,227274010266.57242,31.4,3.08860186557717,76.582
8,Canada,CAN,1992,31.6,3.16446145763971,76.887,8108.193867936711,229848164872.57355,30452.35180306853,863252321292.9104,30538.173296608787,8018.2063414686545,224636148502.16705,31.9,3.12722531367149,76.62
8,Canada,CAN,1993,31.7,3.19942848156117,77.152,8222.093204688123,235712336970.51688,30913.111498377613,886222227468.5508,30452.35180306853,8108.193867936711,229848164872.57355,31.6,3.16446145763971,76.887
8,Canada,CAN,1994,31.3,3.23466308408036,77.414,8431.454291638805,244353566155.11734,31953.595901075198,926053186061.8844,30913.111498377613,8222.093204688123,235712336970.51688,31.7,3.19942848156117,77.152
8,Canada,CAN,1995,31.5,3.26830816488374,77.675,8336.640544556447,244175387140.143,32469.08808605127,951000839142.0687,31953.595901075198,8431.454291638805,244353566155.11734,31.3,3.23466308408036,77.414
8,Canada,CAN,1996,32.8,3.30265135925243,77.951,8363.629981918097,247512002776.7569,32655.406970266336,966399182911.6095,32469.08808605127,8336.640544556447,244175387140.143,31.5,3.26830816488374,77.675
8,Canada,CAN,1997,33.1,3.33563636079723,78.34,8416.068626876926,251495291591.94373,33723.85030833155,1007761455248.9952,32655.406970266336,8363.629981918097,247512002776.7569,32.8,3.30265135925243,77.951
8,Canada,CAN,1998,33.2,3.36343430828311,78.724,8465.86585988484,255201934763.44684,34733.186318201486,1047025371723.156,33723.85030833155,8416.068626876926,251495291591.94373,33.1,3.33563636079723,78.34
8,Canada,CAN,1999,33.1,3.39088515089358,79.103,8401.631914937367,255407740850.99402,36220.08045980039,1101082387010.026,34733.186318201486,8465.86585988484,255201934763.44684,33.2,3.36343430828311,78.724
8,Canada,CAN,2000,33.4,3.42261133957721,79.478,8218.740382736352,252178179519.86832,37743.39624000668,1158092421643.4463,36220.08045980039,8401.631914937367,255407740850.99402,33.1,3.39088515089358,79.103
8,Canada,CAN,2001,33.6,3.45999036315513,79.81,8152.531642331094,252751002280.92587,38023.12653291773,1178821961407.4968,37743.39624000668,8218.740382736352,252178179519.86832,33.4,3.42261133957721,79.478
8,Canada,CAN,2002,33.6,3.497728426127,79.888,8329.849770950768,260910869805.9288,38770.95885363038,1214399404055.0344,38023.12653291773,8152.531642331094,252751002280.92587,33.6,3.45999036315513,79.81
8,Canada,CAN,2003,33.8,3.529322777419,79.967,8390.291913966636,265296415659.07236,39098.62534286367,1236277029097.4106,38770.95885363038,8329.849770950768,260910869805.9288,33.6,3.497728426127,79.888
8,Canada,CAN,2004,33.8,3.56237648609852,80.045,8490.61446781864,270949674258.33234,39936.50986453539,1274440663844.0332,39098.62534286367,8390.291913966636,265296415659.07236,33.8,3.529322777419,79.967
8,Canada,CAN,2005,33.6,3.59627553791775,80.122,8148.776731090292,262520306671.55942,40826.90981263205,1315276297063.33,39936.50986453539,8490.61446781864,270949674258.33234,33.8,3.56237648609852,80.045
