country_id,country_name,iso3c,wem_regions,Population,year,Gini,density_psqkm,urbanization_perc,ES_pcap,energy_service,GDP_PPP_pcap,GDP_PPP,prop_TFC_PTR,Land_Area,historical_data
66,Libya,LBY,North Africa,4733052000,1993,NA,2.6899371426622865,75.886,3197.2918804589376,15132948729.389935,39961.45458256175,189139642534.90308,19.90176320059673,1759540,1
66,Libya,LBY,North Africa,4822049000,1994,NA,2.7405168396285395,75.94,3852.797550863604,18578378577.34429,39982.89826958487,192799494617.95346,21.639246210674827,1759540,1
66,Libya,LBY,North Africa,4906854000,1995,NA,2.7887140957295657,75.994,4324.029582258156,21217381851.82176,34420.86136456593,168898141270.16577,22.279420219017474,1759540,1
66,Libya,LBY,North Africa,4987408000,1996,NA,2.834495379474181,76.048,4681.72519827842,23349673707.695377,34756.576829048114,173345229329.8092,22.23973244300274,1759540,1
66,Libya,LBY,North Africa,5064641000,1997,NA,2.8783892380963207,76.114,4499.47720862081,22788236749.346508,34018.80287028779,172293023787.77725,20.463888532362898,1759540,1
66,Libya,LBY,North Africa,5140709000,1998,NA,2.921620991850143,76.193,4642.821130293421,23867392369.889565,33389.06736173888,171643479088.09732,21.06833293312037,1759540,1
66,Libya,LBY,North Africa,5218043000,1999,NA,2.9655722518385486,76.284,4930.845851041237,25729365677.10477,33046.19604734655,172436471961.48434,20.772213215145317,1759540,1
66,Libya,LBY,North Africa,5305032000,2000,NA,3.0150107414437866,76.387,5178.25838939533,27470826460.010685,33700.80679897624,178783858494.38654,21.888355049056155,1759540,1
66,Libya,LBY,North Africa,5403652000,2001,NA,3.0710594814553804,76.502,5400.304026834917,29181363655.214554,32502.1136132648,175630111230.54556,22.684891046638775,1759540,1
66,Libya,LBY,North Africa,5508426000,2002,NA,3.130605726496698,76.629,5639.142284351224,31062797976.81967,31578.13474554159,173945818463.84467,22.970605212195235,1759540,1
66,Libya,LBY,North Africa,5619406999.999999,2003,NA,3.19367959807677,76.768,5777.19424612871,32464405787.05539,34983.51448740031,196586606195.09866,23.84570930327456,1759540,1
66,Libya,LBY,North Africa,5736708000.000001,2004,NA,3.260345317526172,76.919,5965.123645505485,34220172538.160484,35796.8951352347,205356334697.46204,24.40248271690605,1759540,1
66,Libya,LBY,North Africa,5858803000,2005,NA,3.32973561271696,77.08,6034.994376860857,35357843160.13552,39211.44500438926,229732131626.0508,24.271072934001648,1759540,1
66,Libya,LBY,North Africa,5980223000,2006,NA,3.3987422849153757,77.253,6105.556778684575,36512591075.695404,40912.307146697385,244664720181.74408,27.63692179612212,1759540,1
66,Libya,LBY,North Africa,6104389999.999999,2007,NA,3.469310160610159,77.437,4662.21344912478,28459969156.70281,42626.817176178476,260210716502.0921,25.09247397330812,1759540,1
66,Libya,LBY,North Africa,6235443000,2008,NA,3.543791559157507,77.632,5891.152773092457,36733947320.90995,34168.85256825345,213057932564.74802,28.584750252708275,1759540,1
66,Libya,LBY,North Africa,6366699999.999999,2009,NA,3.6183888970981046,77.837,5663.973290887363,36060818751.09257,32464.50461616118,206691761539.71335,25.0840849162709,1759540,1
66,Libya,LBY,North Africa,6497844999.999999,2010,NA,3.692922582038487,78.052,7117.379610822887,46247629517.28744,32819.541230394796,213256291886.21466,29.128845186617703,1759540,1
66,Libya,LBY,North Africa,6343215000,2011,NA,3.60504165861532,78.277,5832.752278042275,36998401741.36193,11209.780119958183,71106045403.62054,34.35853734844535,1759540,1
66,Libya,LBY,North Africa,6179340000,2012,NA,3.51190652102254,78.512,7598.387883359929,46953022183.16135,25857.40282392969,159781683566.0217,34.877204046170746,1759540,1
66,Libya,LBY,North Africa,6304647000,2013,NA,3.583122293326665,78.756,3854.140530056431,24298995530.39869,16009.72858995778,100935687325.49155,23.77211695954566,1759540,1
66,Libya,LBY,North Africa,6427254999.999999,2014,NA,3.6528041419916564,79.009,8436.797424747241,54225448432.19382,7378.361987525888,47422613976.1357,34.5625538694692,1759540,1
66,Libya,LBY,North Africa,6531840000,2015,NA,3.71224297259511,79.27,7429.543977024972,48528592530.89079,6314.724022331158,41246766958.02355,34.868490573256196,1759540,1
66,Libya,LBY,North Africa,6632133000,2016,NA,3.76924252929743,79.54,7863.379887244623,52150981241.731346,5759.69199464112,38199043347.49519,40.80251292219176,1759540,1
66,Libya,LBY,North Africa,6738780000,2017,NA,3.8298532571012878,79.817,7683.315158462683,51776170523.54516,9297.199041363681,62651778955.960754,40.96017108552387,1759540,1
66,Libya,LBY,North Africa,6849062000,2018,NA,3.8925298657603693,80.102,7113.205019293723,48718782195.853905,10782.978824764179,73853290515.497,40.58150012298613,1759540,1
66,Libya,LBY,North Africa,6951049000,2019,NA,3.950492174090956,80.393,7833.53041718351,54451253772.833015,12025.963630623339,83593062468.68073,42.66799199953344,1759540,1
66,Libya,LBY,North Africa,7045411000,2020,NA,4.004120963433625,80.691,7195.8586634033245,50697781781.58708,4779.298396219792,33672121493.009285,48.08524906212508,1759540,1
66,Libya,LBY,North Africa,7135182000,2021,NA,4.055140548097798,80.994,8174.846083787787,58329014629.81311,6488.855792730692,46299167052.887764,45.83105051568634,1759540,1
66,Libya,LBY,North Africa,7223811000,2022,NA,4.105511099491912,81.302,8479.632670804396,61255263763.31617,9927.91890110679,71717409764.92314,45.600864784568756,1759540,1
66,Libya,LBY,North Africa,7305666000.000001,2023,NA,4.15203178103368,81.606,8514.99876230097,62207736947.78428,10977.109670575295,80195096898.59314,45.567626238937756,1759540,1
66,Libya,LBY,North Africa,7381034000.000001,2024,NA,4.194865703536152,86.68982959755863,NA,NA,11646.137380771595,85960535976.1461,NA,1759540,1
66,Libya,LBY,North Africa,7458566000.000001,2025,NA,4.238929492935654,87.06569048208948,NA,NA,12288.786368076542,91656724186.19919,NA,1759540,0
66,Libya,LBY,North Africa,7539855000,2026,NA,4.285128499494186,87.43247626661787,NA,NA,12659.931103813797,95454044832.74597,NA,1759540,0
66,Libya,LBY,North Africa,7627506000,2027,NA,4.334943223797128,87.79031950134829,NA,NA,12781.271928409107,97489228321.57204,NA,1759540,0
66,Libya,LBY,North Africa,7716842000.000001,2028,NA,4.385715584755107,88.13935583577,NA,NA,12919.963681100278,99701318372.78925,NA,1759540,0
66,Libya,LBY,North Africa,7802222000,2029,NA,4.434239630812599,88.47972366245486,NA,NA,13075.788189684601,102020202280.89737,NA,1759540,0
66,Libya,LBY,North Africa,7885813999.999999,2030,NA,4.481747502188071,88.81156377431519,NA,NA,13258.466851705098,104553803517.71198,NA,1759540,0
66,Libya,LBY,North Africa,7969119000.000001,2031,NA,4.529092262750493,89.13501903555179,NA,NA,13467.111829716267,107321016757.31668,NA,1759540,0
66,Libya,LBY,North Africa,8048492000,2032,NA,4.574202348341044,89.45023406644651,NA,NA,13716.055038776722,110393559251.15413,NA,1759540,0
66,Libya,LBY,North Africa,8126648000,2033,NA,4.618620775884606,89.75735494208713,NA,NA,14000.196269039712,113774667009.39903,NA,1759540,0
66,Libya,LBY,North Africa,8206620000.000001,2034,NA,4.664071291360243,90.05652890504405,NA,NA,14308.5929956829,117425185450.23122,NA,1759540,0
66,Libya,LBY,North Africa,8283963000,2035,NA,4.708027666321879,90.34790409196363,NA,NA,14645.92508341753,121326301491.80272,NA,1759540,0
66,Libya,LBY,North Africa,8357494000.000001,2036,NA,4.749817565954739,90.63162927398658,NA,NA,15002.078499050245,125379781043.34145,NA,1759540,0
66,Libya,LBY,North Africa,8431732000,2037,NA,4.79200927515146,90.90785361085251,NA,NA,15366.452888749343,129565812548.56027,NA,1759540,0
66,Libya,LBY,North Africa,8506605000,2038,NA,4.834561874126193,91.1767264185071,NA,NA,15731.526988085237,133821886134.48082,NA,1759540,0
66,Libya,LBY,North Africa,8579858000,2039,NA,4.876193777919228,91.43839694998947,NA,NA,16101.36727045942,138147444786.3894,NA,1759540,0
66,Libya,LBY,North Africa,8651431000,2040,NA,4.9168708867090265,91.6930141893426,NA,NA,16476.407312421554,142544500991.31052,NA,1759540,0
66,Libya,LBY,North Africa,8719618999.999998,2041,NA,4.955624197233367,91.94072665825928,NA,NA,16840.362840051792,146841547787.00952,NA,1759540,0
66,Libya,LBY,North Africa,8786617000,2042,NA,4.993701194630415,92.18168223514913,NA,NA,17210.405685459165,151221243172.75217,NA,1759540,0
66,Libya,LBY,North Africa,8854398000.000002,2043,NA,5.032223194698616,92.41602798629027,NA,NA,17584.623852259454,155701258268.19843,NA,1759540,0
66,Libya,LBY,North Africa,8920038000,2044,NA,5.069528399468044,92.64391000870944,NA,NA,17968.873792369734,160283037045.14212,NA,1759540,0
66,Libya,LBY,North Africa,8983948000,2045,NA,5.105850392716278,92.86547328442012,NA,NA,18367.840628776663,165015725081.21686,NA,1759540,0
66,Libya,LBY,North Africa,9043677000,2046,NA,5.139796196733236,93.08086154563313,NA,NA,18761.56330215801,169673518519.77045,NA,1759540,0
66,Libya,LBY,North Africa,9098414000,2047,NA,5.1709048955977135,93.29021715054733,NA,NA,19182.93116313113,174534249455.66855,NA,1759540,0
66,Libya,LBY,North Africa,9154078000.000002,2048,NA,5.202540436705049,93.49368096931906,NA,NA,19626.692319056823,179664272370.6471,NA,1759540,0
66,Libya,LBY,North Africa,9208615000,2049,NA,5.23353546949771,93.69139227980529,NA,NA,20093.20633528858,185030601257.23346,NA,1759540,0
66,Libya,LBY,North Africa,9260616000,2050,NA,5.2630892164997665,93.88348867267298,NA,NA,20579.45472923182,190578427736.79987,NA,1759540,0
66,Libya,LBY,North Africa,9310577000,2051,NA,5.291483569569319,94.0701059654668,NA,NA,21016.382096548263,195674643771.33405,NA,1759540,0
66,Libya,LBY,North Africa,9359005000,2052,NA,5.319006672198416,94.25137812522865,NA,NA,21472.726011995106,200963350109.89224,NA,1759540,0
66,Libya,LBY,North Africa,9406056000,2053,NA,5.345747183923072,94.42743719926649,NA,NA,21944.95722281753,206415496555.42618,NA,1759540,0
66,Libya,LBY,North Africa,9450576000,2054,NA,5.371049251508917,94.59841325367336,NA,NA,22435.972922969395,212032867242.46442,NA,1759540,0
66,Libya,LBY,North Africa,9488718000,2055,NA,5.392726508064608,94.7644343192042,NA,NA,22954.699779034683,217810672977.92242,NA,1759540,0
66,Libya,LBY,North Africa,9517270999.999998,2056,NA,5.408954044807165,94.92562634412604,NA,NA,23485.514507931486,223518006146.41556,NA,1759540,0
66,Libya,LBY,North Africa,9545132000,2057,NA,5.424788296941246,95.08211315366249,NA,NA,24026.440342598977,229335544560.23245,NA,1759540,0
66,Libya,LBY,North Africa,9574210000,2058,NA,5.441314207122317,95.23401641566545,NA,NA,24567.866787817915,235217915878.59415,NA,1759540,0
66,Libya,LBY,North Africa,9602353000,2059,NA,5.4573087284176545,95.38145561215474,NA,NA,25111.676578522165,241131182928.80203,NA,1759540,0
66,Libya,LBY,North Africa,9626507000,2060,NA,5.471036179910659,95.52454801637697,NA,NA,25662.71259484626,247042282433.2757,NA,1759540,0
66,Libya,LBY,North Africa,9646526000,2061,NA,5.482413585368903,95.66340867504604,NA,NA,26200.33080642876,252742172332.81598,NA,1759540,0
